read_ID,start,length
M04808:132:000000000-CTP75:1:2119:25467:17770,5245812,2856
M04808:132:000000000-CTP75:1:2119:9507:17931,5246596,1636
M04808:132:000000000-CTP75:1:2119:17502:17865,5247784,405
M04808:132:000000000-CTP75:1:2119:26474:17871,5248226,692
M04808:132:000000000-CTP75:1:2119:18042:18159,5247788,455
M04808:132:000000000-CTP75:1:2119:5787:15705,5247888,344
M04808:132:000000000-CTP75:1:2119:24143:17622,5247882,361
M04808:132:000000000-CTP75:1:2119:10113:18405,5246725,1507
M04808:132:000000000-CTP75:1:2119:26493:18361,5247582,1188
M04808:132:000000000-CTP75:1:2119:24142:17955,5248163,388
M04808:132:000000000-CTP75:1:2119:12627:18449,5248212,394
M04808:132:000000000-CTP75:1:2119:14273:18666,5248179,526
M04808:132:000000000-CTP75:1:2119:24311:18684,5246596,1636
M04808:132:000000000-CTP75:1:2119:8438:18848,5248228,238
M04808:132:000000000-CTP75:1:2119:22843:18562,5248218,856
M04808:132:000000000-CTP75:1:2119:28182:19085,5246782,1461
M04808:132:000000000-CTP75:1:2119:7648:19090,5247790,445
M04808:132:000000000-CTP75:1:2119:18746:17549,5247755,477
M04808:132:000000000-CTP75:1:2119:18152:19378,5246858,1460
M04808:132:000000000-CTP75:1:2119:21780:19772,5247833,399
M04808:132:000000000-CTP75:1:2119:8791:20444,5247622,629
M04808:132:000000000-CTP75:1:2119:6770:20497,5248227,523
M04808:132:000000000-CTP75:1:2119:23730:21162,5247730,507
M04808:132:000000000-CTP75:1:2119:13582:21204,5247576,680
M04808:132:000000000-CTP75:1:2119:18690:20967,5247684,1075
M04808:132:000000000-CTP75:1:2119:20332:21300,5247675,557
M04808:132:000000000-CTP75:1:2119:12927:21328,5247389,2063
M04808:132:000000000-CTP75:1:2119:5762:21464,5246962,2522
M04808:132:000000000-CTP75:1:2119:17600:21924,5247328,1052
M04808:132:000000000-CTP75:1:2119:13365:21543,5248213,1594
M04808:132:000000000-CTP75:1:2119:18610:21700,5248232,966
M04808:132:000000000-CTP75:1:2119:16031:22462,5248228,451
M04808:132:000000000-CTP75:1:2119:20068:21767,5248229,897
M04808:132:000000000-CTP75:1:2119:16223:22010,5247596,647
M04808:132:000000000-CTP75:1:2119:20491:22025,5247875,720
M04808:132:000000000-CTP75:1:2119:13097:22944,5247729,504
M04808:132:000000000-CTP75:1:2119:24723:22826,5246011,2225
M04808:132:000000000-CTP75:1:2119:17563:23207,5246053,3435
M04808:132:000000000-CTP75:1:2119:23962:23795,5248228,1421
M04808:132:000000000-CTP75:1:2119:7275:23818,5248188,800
M04808:132:000000000-CTP75:1:2119:15487:23734,5247934,1801
M04808:132:000000000-CTP75:1:2119:18793:23685,5247583,660
M04808:132:000000000-CTP75:1:2119:19463:23888,5248228,238
M04808:132:000000000-CTP75:1:2119:21290:24493,5247265,1366
M04808:132:000000000-CTP75:1:2119:8857:24515,5247884,353
M04808:132:000000000-CTP75:1:2119:20947:22993,5247822,408
M04808:132:000000000-CTP75:1:2118:17662:2848,5248228,238
M04808:132:000000000-CTP75:1:2119:23192:24722,5245994,2238
M04808:132:000000000-CTP75:1:2119:21792:24961,5247387,874
M04808:132:000000000-CTP75:1:2118:22759:2607,5248227,523
M04808:132:000000000-CTP75:1:2118:17277:2902,5247861,374
M04808:132:000000000-CTP75:1:2118:9715:3150,5246094,2138
M04808:132:000000000-CTP75:1:2118:19680:3168,5247890,353
M04808:132:000000000-CTP75:1:2118:11583:3031,5247904,346
M04808:132:000000000-CTP75:1:2118:17219:3321,5248206,927
M04808:132:000000000-CTP75:1:2118:13436:3332,5247822,408
M04808:132:000000000-CTP75:1:2118:18992:3339,5247367,3330
M04808:132:000000000-CTP75:1:2118:10056:3394,5248225,814
M04808:132:000000000-CTP75:1:2118:24043:3601,5247643,589
M04808:132:000000000-CTP75:1:2118:9808:1943,5247661,1110
M04808:132:000000000-CTP75:1:2118:14277:3106,5246041,3449
M04808:132:000000000-CTP75:1:2118:7353:3583,5247809,460
M04808:132:000000000-CTP75:1:2118:20347:4036,5247329,927
M04808:132:000000000-CTP75:1:2118:9032:3693,5247753,479
M04808:132:000000000-CTP75:1:2118:24417:4097,5245922,2310
M04808:132:000000000-CTP75:1:2118:19411:4143,5247729,504
M04808:132:000000000-CTP75:1:2118:9711:3534,5248220,468
M04808:132:000000000-CTP75:1:2118:5025:4186,5248224,378
M04808:132:000000000-CTP75:1:2118:25859:4384,5247833,403
M04808:132:000000000-CTP75:1:2118:19201:4484,5248224,1008
M04808:132:000000000-CTP75:1:2118:20628:4243,5246827,2470
M04808:132:000000000-CTP75:1:2118:14760:4861,5247666,589
M04808:132:000000000-CTP75:1:2118:19486:4642,5248230,355
M04808:132:000000000-CTP75:1:2118:4277:5200,5248226,2321
M04808:132:000000000-CTP75:1:2118:6418:5091,5248150,1220
M04808:132:000000000-CTP75:1:2118:14659:5649,5247329,921
M04808:132:000000000-CTP75:1:2118:26010:5761,5246606,1626
M04808:132:000000000-CTP75:1:2118:11449:5960,5248202,499
M04808:132:000000000-CTP75:1:2118:21987:6384,5246560,1669
M04808:132:000000000-CTP75:1:2118:6601:6399,5248229,897
M04808:132:000000000-CTP75:1:2118:6629:6026,5247599,3180
M04808:132:000000000-CTP75:1:2118:5835:6509,5246500,1741
M04808:132:000000000-CTP75:1:2118:19733:6454,5247729,504
M04808:132:000000000-CTP75:1:2118:17715:6458,5248223,318
M04808:132:000000000-CTP75:1:2118:17935:6746,5247766,467
M04808:132:000000000-CTP75:1:2118:10701:6590,5247328,1052
M04808:132:000000000-CTP75:1:2118:19463:6846,5247174,1058
M04808:132:000000000-CTP75:1:2118:17220:6629,5248179,526
M04808:132:000000000-CTP75:1:2118:22073:7231,5245986,2248
M04808:132:000000000-CTP75:1:2118:23479:7327,5246827,2470
M04808:132:000000000-CTP75:1:2118:20538:7742,5247990,242
M04808:132:000000000-CTP75:1:2118:15844:8068,5246258,1975
M04808:132:000000000-CTP75:1:2118:22535:8020,5245975,2259
M04808:132:000000000-CTP75:1:2118:26114:8053,5248221,363
M04808:132:000000000-CTP75:1:2118:9749:8124,5247971,261
M04808:132:000000000-CTP75:1:2118:8774:8153,5248120,386
M04808:132:000000000-CTP75:1:2118:13150:8156,5248228,451
M04808:132:000000000-CTP75:1:2118:10550:8318,5245922,2310
M04808:132:000000000-CTP75:1:2118:3203:8293,5246258,1975
M04808:132:000000000-CTP75:1:2118:16817:8396,5247943,300
M04808:132:000000000-CTP75:1:2118:20749:8432,5247630,602
M04808:132:000000000-CTP75:1:2118:24859:6920,5247921,2057
M04808:132:000000000-CTP75:1:2118:22633:7098,5248217,711
M04808:132:000000000-CTP75:1:2118:9875:8915,5247989,244
M04808:132:000000000-CTP75:1:2118:17283:9003,5248227,959
M04808:132:000000000-CTP75:1:2118:27842:8682,5245812,2856
M04808:132:000000000-CTP75:1:2118:8166:9407,5247515,1255
M04808:132:000000000-CTP75:1:2118:25756:9289,5245922,2310
M04808:132:000000000-CTP75:1:2118:25476:9185,5247788,443
M04808:132:000000000-CTP75:1:2118:24907:9583,5248010,222
M04808:132:000000000-CTP75:1:2118:16174:9762,5248228,446
M04808:132:000000000-CTP75:1:2118:26491:10244,5246280,1963
M04808:132:000000000-CTP75:1:2118:8200:8831,5247785,447
M04808:132:000000000-CTP75:1:2118:19472:9919,5248121,937
M04808:132:000000000-CTP75:1:2118:11853:10239,5245876,2356
M04808:132:000000000-CTP75:1:2118:15495:9544,5247949,283
M04808:132:000000000-CTP75:1:2118:11298:10625,5246288,2996
M04808:132:000000000-CTP75:1:2118:13126:10407,5248229,358
M04808:132:000000000-CTP75:1:2118:19693:11119,5248223,887
M04808:132:000000000-CTP75:1:2118:8087:11120,5245955,3777
M04808:132:000000000-CTP75:1:2118:3381:11024,5247843,389
M04808:132:000000000-CTP75:1:2118:28992:11188,5247977,275
M04808:132:000000000-CTP75:1:2118:17248:11196,5248208,1396
M04808:132:000000000-CTP75:1:2118:13142:11210,5247238,1556
M04808:132:000000000-CTP75:1:2118:8971:11562,5247458,774
M04808:132:000000000-CTP75:1:2118:28600:11197,5247580,900
M04808:132:000000000-CTP75:1:2118:23268:10681,5247956,291
M04808:132:000000000-CTP75:1:2118:24629:11524,5246637,1656
M04808:132:000000000-CTP75:1:2118:26376:11509,5247561,1096
M04808:132:000000000-CTP75:1:2118:2838:11851,5247661,1110
M04808:132:000000000-CTP75:1:2118:4725:11715,5247661,1110
M04808:132:000000000-CTP75:1:2118:23971:11723,5248222,709
M04808:132:000000000-CTP75:1:2118:11622:11926,5245955,3777
M04808:132:000000000-CTP75:1:2118:5582:12113,5247491,741
M04808:132:000000000-CTP75:1:2118:12814:11580,5247671,563
M04808:132:000000000-CTP75:1:2118:18395:12287,5245978,2826
M04808:132:000000000-CTP75:1:2118:26444:11440,5248205,1781
M04808:132:000000000-CTP75:1:2118:19750:12650,5247814,422
M04808:132:000000000-CTP75:1:2118:10164:11243,5247371,861
M04808:132:000000000-CTP75:1:2118:8531:11738,5248025,211
M04808:132:000000000-CTP75:1:2118:26341:12560,5247745,767
M04808:132:000000000-CTP75:1:2118:6981:12215,5246849,1383
M04808:132:000000000-CTP75:1:2118:12504:12239,5246158,2085
M04808:132:000000000-CTP75:1:2118:16349:13269,5247187,1046
M04808:132:000000000-CTP75:1:2118:12602:13132,5247790,1203
M04808:132:000000000-CTP75:1:2118:18947:13485,5248221,478
M04808:132:000000000-CTP75:1:2118:3408:13015,5247825,1932
M04808:132:000000000-CTP75:1:2118:29272:13021,5248226,2321
M04808:132:000000000-CTP75:1:2118:11483:12620,5247675,619
M04808:132:000000000-CTP75:1:2118:29017:13145,5248229,1245
M04808:132:000000000-CTP75:1:2118:10824:13348,5247637,596
M04808:132:000000000-CTP75:1:2118:7003:14105,5245986,2248
M04808:132:000000000-CTP75:1:2118:27686:13960,5248229,224
M04808:132:000000000-CTP75:1:2118:4659:14131,5248229,1245
M04808:132:000000000-CTP75:1:2118:7113:14805,5247821,422
M04808:132:000000000-CTP75:1:2118:8011:13663,5247858,375
M04808:132:000000000-CTP75:1:2118:9449:14888,5247498,753
M04808:132:000000000-CTP75:1:2118:23546:14001,5248161,1221
M04808:132:000000000-CTP75:1:2118:26329:14479,5247943,830
M04808:132:000000000-CTP75:1:2118:15888:15013,5248223,280
M04808:132:000000000-CTP75:1:2118:21760:15394,5248228,451
M04808:132:000000000-CTP75:1:2118:18479:14993,5248230,463
M04808:132:000000000-CTP75:1:2118:27162:15092,5248232,1406
M04808:132:000000000-CTP75:1:2118:27247:15432,5248229,396
M04808:132:000000000-CTP75:1:2118:4599:15506,5247238,998
M04808:132:000000000-CTP75:1:2118:8537:15247,5245876,2356
M04808:132:000000000-CTP75:1:2118:12342:15619,5246827,2183
M04808:132:000000000-CTP75:1:2118:11807:14903,5247349,1340
M04808:132:000000000-CTP75:1:2118:18518:15712,5248229,1568
M04808:132:000000000-CTP75:1:2118:15928:15349,5248228,290
M04808:132:000000000-CTP75:1:2118:5106:15557,5248229,577
M04808:132:000000000-CTP75:1:2118:17797:15654,5247974,260
M04808:132:000000000-CTP75:1:2118:20501:16128,5247926,306
M04808:132:000000000-CTP75:1:2118:23637:16429,5248230,200
M04808:132:000000000-CTP75:1:2118:24461:15963,5246311,1921
M04808:132:000000000-CTP75:1:2118:25804:15964,5248229,213
M04808:132:000000000-CTP75:1:2118:17286:16565,5245986,2248
M04808:132:000000000-CTP75:1:2118:2812:16665,5248227,414
M04808:132:000000000-CTP75:1:2118:16631:16848,5247722,554
M04808:132:000000000-CTP75:1:2118:8082:16991,5248227,394
M04808:132:000000000-CTP75:1:2118:16625:16883,5247722,554
M04808:132:000000000-CTP75:1:2118:27902:16160,5247782,450
M04808:132:000000000-CTP75:1:2118:10140:16166,5247086,1146
M04808:132:000000000-CTP75:1:2118:8595:17246,5247480,752
M04808:132:000000000-CTP75:1:2118:4347:17513,5248229,465
M04808:132:000000000-CTP75:1:2118:9042:16941,5247800,445
M04808:132:000000000-CTP75:1:2118:4876:17426,5248228,1003
M04808:132:000000000-CTP75:1:2118:7066:17569,5248213,1594
M04808:132:000000000-CTP75:1:2118:11405:17664,5248226,1155
M04808:132:000000000-CTP75:1:2118:18150:18279,5248033,272
M04808:132:000000000-CTP75:1:2118:11018:18448,5246158,2085
M04808:132:000000000-CTP75:1:2118:18719:18353,5246698,1550
M04808:132:000000000-CTP75:1:2118:7308:18336,5247888,344
M04808:132:000000000-CTP75:1:2118:18277:18657,5248226,1691
M04808:132:000000000-CTP75:1:2118:15279:18494,5248206,485
M04808:132:000000000-CTP75:1:2118:9248:18798,5248194,446
M04808:132:000000000-CTP75:1:2118:10873:18802,5247640,592
M04808:132:000000000-CTP75:1:2118:11223:17371,5245955,3777
M04808:132:000000000-CTP75:1:2118:5953:18609,5248228,390
M04808:132:000000000-CTP75:1:2118:9144:18983,5246725,1507
M04808:132:000000000-CTP75:1:2118:16579:19128,5247900,713
M04808:132:000000000-CTP75:1:2118:21241:18763,5246829,1853
M04808:132:000000000-CTP75:1:2118:27330:18182,5247888,344
M04808:132:000000000-CTP75:1:2118:13201:19469,5248202,499
M04808:132:000000000-CTP75:1:2118:17594:19826,5248226,264
M04808:132:000000000-CTP75:1:2118:19400:19830,5247882,361
M04808:132:000000000-CTP75:1:2118:24847:19904,5248226,2321
M04808:132:000000000-CTP75:1:2118:6631:19501,5247830,550
M04808:132:000000000-CTP75:1:2118:23766:19677,5248228,903
M04808:132:000000000-CTP75:1:2118:19976:19115,5248194,471
M04808:132:000000000-CTP75:1:2118:7332:19300,5248231,485
M04808:132:000000000-CTP75:1:2118:13973:19976,5248229,225
M04808:132:000000000-CTP75:1:2118:7157:20032,5248230,394
M04808:132:000000000-CTP75:1:2118:14554:20188,5247971,260
M04808:132:000000000-CTP75:1:2118:14263:20207,5246708,2406
M04808:132:000000000-CTP75:1:2118:4708:21083,5247187,1046
M04808:132:000000000-CTP75:1:2118:5704:21299,5248230,2524
M04808:132:000000000-CTP75:1:2118:13656:21721,5247700,532
M04808:132:000000000-CTP75:1:2118:22985:20409,5247165,1070
M04808:132:000000000-CTP75:1:2118:18307:20597,5246764,1472
M04808:132:000000000-CTP75:1:2118:13140:20600,5247921,2057
M04808:132:000000000-CTP75:1:2118:15062:22445,5248217,200
M04808:132:000000000-CTP75:1:2118:26206:22209,5247920,324
M04808:132:000000000-CTP75:1:2118:14568:21763,5247562,3145
M04808:132:000000000-CTP75:1:2118:24123:22626,5248228,419
M04808:132:000000000-CTP75:1:2118:11358:22630,5246158,2085
M04808:132:000000000-CTP75:1:2118:17839:22332,5248223,203
M04808:132:000000000-CTP75:1:2118:11596:22699,5246969,1267
M04808:132:000000000-CTP75:1:2118:18460:23239,5247361,882
M04808:132:000000000-CTP75:1:2118:18992:23240,5247599,3180
M04808:132:000000000-CTP75:1:2118:13624:23549,5246426,3923
M04808:132:000000000-CTP75:1:2118:21519:23609,5247788,444
M04808:132:000000000-CTP75:1:2118:8293:24418,5248228,837
M04808:132:000000000-CTP75:1:2118:12166:24244,5247325,907
M04808:132:000000000-CTP75:1:2118:14585:23998,5247769,464
M04808:132:000000000-CTP75:1:2113:11489:1911,5247175,1472
M04808:132:000000000-CTP75:1:2118:18685:24667,5248185,1059
M04808:132:000000000-CTP75:1:2113:13810:2756,5247602,1153
M04808:132:000000000-CTP75:1:2113:11766:2071,5248225,632
M04808:132:000000000-CTP75:1:2113:10897:2185,5248187,770
M04808:132:000000000-CTP75:1:2113:20927:2627,5248229,1245
M04808:132:000000000-CTP75:1:2113:19213:2851,5246596,1636
M04808:132:000000000-CTP75:1:2113:11101:2222,5247666,569
M04808:132:000000000-CTP75:1:2113:14344:3253,5247174,1058
M04808:132:000000000-CTP75:1:2113:8632:3045,5246690,2403
M04808:132:000000000-CTP75:1:2113:14838:3041,5247790,454
M04808:132:000000000-CTP75:1:2113:11618:3402,5247240,995
M04808:132:000000000-CTP75:1:2113:15668:2443,5246584,1649
M04808:132:000000000-CTP75:1:2113:16374:3194,5247515,1255
M04808:132:000000000-CTP75:1:2113:11166:3926,5248228,1421
M04808:132:000000000-CTP75:1:2113:8072:4130,5247265,1366
M04808:132:000000000-CTP75:1:2113:16416:4326,5247487,745
M04808:132:000000000-CTP75:1:2113:8025:4604,5246813,1419
M04808:132:000000000-CTP75:1:2113:17170:4372,5248223,875
M04808:132:000000000-CTP75:1:2113:15134:4414,5247648,2050
M04808:132:000000000-CTP75:1:2113:24248:4550,5248230,375
M04808:132:000000000-CTP75:1:2113:23149:5218,5248213,650
M04808:132:000000000-CTP75:1:2113:23398:5260,5248192,1115
M04808:132:000000000-CTP75:1:2113:14848:5012,5248226,757
M04808:132:000000000-CTP75:1:2113:5248:5290,5247710,805
M04808:132:000000000-CTP75:1:2113:25814:5820,5248222,319
M04808:132:000000000-CTP75:1:2113:8344:4783,5248121,746
M04808:132:000000000-CTP75:1:2113:5599:5583,5248136,402
M04808:132:000000000-CTP75:1:2113:14993:6081,5247583,660
M04808:132:000000000-CTP75:1:2113:4535:6386,5247821,422
M04808:132:000000000-CTP75:1:2113:12280:5848,5248228,852
M04808:132:000000000-CTP75:1:2113:20930:6560,5246011,2225
M04808:132:000000000-CTP75:1:2113:21155:6435,5246596,1636
M04808:132:000000000-CTP75:1:2113:20154:7282,5248194,471
M04808:132:000000000-CTP75:1:2113:13664:7561,5248228,238
M04808:132:000000000-CTP75:1:2113:7439:7649,5247573,659
M04808:132:000000000-CTP75:1:2113:5278:7337,5248226,954
M04808:132:000000000-CTP75:1:2113:22245:7978,5248187,770
M04808:132:000000000-CTP75:1:2113:21886:7917,5246258,1975
M04808:132:000000000-CTP75:1:2113:23047:7923,5247630,602
M04808:132:000000000-CTP75:1:2113:13628:7938,5248194,415
M04808:132:000000000-CTP75:1:2113:11089:8407,5247675,561
M04808:132:000000000-CTP75:1:2113:28600:8688,5247683,549
M04808:132:000000000-CTP75:1:2113:25185:8568,5246596,1636
M04808:132:000000000-CTP75:1:2113:22758:8843,5248227,1602
M04808:132:000000000-CTP75:1:2113:5896:8484,5245727,3837
M04808:132:000000000-CTP75:1:2113:13589:8907,5248227,228
M04808:132:000000000-CTP75:1:2113:26062:9197,5246376,1889
M04808:132:000000000-CTP75:1:2113:3266:8197,5247840,397
M04808:132:000000000-CTP75:1:2113:28153:9315,5247977,255
M04808:132:000000000-CTP75:1:2113:23605:9280,5248226,2321
M04808:132:000000000-CTP75:1:2113:17072:9101,5248185,1059
M04808:132:000000000-CTP75:1:2113:11969:8931,5248218,910
M04808:132:000000000-CTP75:1:2113:17836:9109,5246923,1465
M04808:132:000000000-CTP75:1:2113:3273:9455,5245986,2248
M04808:132:000000000-CTP75:1:2113:23460:9583,5248218,728
M04808:132:000000000-CTP75:1:2113:12825:9807,5248227,1805
M04808:132:000000000-CTP75:1:2113:12998:9807,5248227,282
M04808:132:000000000-CTP75:1:2113:6736:9813,5246351,1884
M04808:132:000000000-CTP75:1:2113:9795:9939,5247671,561
M04808:132:000000000-CTP75:1:2113:8524:10057,5247671,561
M04808:132:000000000-CTP75:1:2113:26969:10171,5248227,228
M04808:132:000000000-CTP75:1:2113:23081:10598,5247971,260
M04808:132:000000000-CTP75:1:2113:21128:10577,5246829,1853
M04808:132:000000000-CTP75:1:2113:24079:9746,5248226,849
M04808:132:000000000-CTP75:1:2113:8180:10774,5248224,1711
M04808:132:000000000-CTP75:1:2113:2056:10926,5248000,672
M04808:132:000000000-CTP75:1:2113:8270:10956,5247643,2159
M04808:132:000000000-CTP75:1:2113:18068:10956,5247389,2063
M04808:132:000000000-CTP75:1:2113:23626:10961,5247915,836
M04808:132:000000000-CTP75:1:2113:21501:10757,5248228,451
M04808:132:000000000-CTP75:1:2113:14776:9633,5247882,1102
M04808:132:000000000-CTP75:1:2113:12360:11223,5246163,4732
M04808:132:000000000-CTP75:1:2113:2388:11340,5248080,293
M04808:132:000000000-CTP75:1:2113:27352:10609,5248224,378
M04808:132:000000000-CTP75:1:2113:17419:11159,5248230,200
M04808:132:000000000-CTP75:1:2113:26738:11800,5248212,360
M04808:132:000000000-CTP75:1:2113:4588:11964,5246637,1656
M04808:132:000000000-CTP75:1:2113:18494:11748,5247609,623
M04808:132:000000000-CTP75:1:2113:22114:11499,5248230,2524
M04808:132:000000000-CTP75:1:2113:26594:11910,5245880,4405
M04808:132:000000000-CTP75:1:2113:3613:12046,5247821,422
M04808:132:000000000-CTP75:1:2113:10845:12624,5247921,2057
M04808:132:000000000-CTP75:1:2113:24275:12699,5246947,1915
M04808:132:000000000-CTP75:1:2113:27828:12524,5248212,360
M04808:132:000000000-CTP75:1:2113:12197:12494,5248230,1226
M04808:132:000000000-CTP75:1:2113:8931:12951,5246426,3923
M04808:132:000000000-CTP75:1:2113:12095:13345,5248230,355
M04808:132:000000000-CTP75:1:2113:15321:13172,5246426,3923
M04808:132:000000000-CTP75:1:2113:12386:13683,5248228,238
M04808:132:000000000-CTP75:1:2113:9451:13564,5247974,260
M04808:132:000000000-CTP75:1:2113:11692:13380,5248225,402
M04808:132:000000000-CTP75:1:2113:7035:13863,5246816,1427
M04808:132:000000000-CTP75:1:2113:23145:13526,5248225,354
M04808:132:000000000-CTP75:1:2113:21456:13534,5246788,2167
M04808:132:000000000-CTP75:1:2113:27966:14140,5248217,338
M04808:132:000000000-CTP75:1:2113:5056:14241,5248014,977
M04808:132:000000000-CTP75:1:2113:4207:14444,5248229,259
M04808:132:000000000-CTP75:1:2113:3266:14622,5248228,451
M04808:132:000000000-CTP75:1:2113:12545:14542,5247981,251
M04808:132:000000000-CTP75:1:2113:8049:15019,5248221,541
M04808:132:000000000-CTP75:1:2113:25816:14371,5245986,2248
M04808:132:000000000-CTP75:1:2113:6679:14373,5247822,410
M04808:132:000000000-CTP75:1:2113:18047:14883,5246907,3614
M04808:132:000000000-CTP75:1:2113:9201:14886,5248202,499
M04808:132:000000000-CTP75:1:2113:22888:14826,5246380,1863
M04808:132:000000000-CTP75:1:2113:24945:15436,5246782,1461
M04808:132:000000000-CTP75:1:2113:9702:14810,5247913,319
M04808:132:000000000-CTP75:1:2113:10395:15368,5247511,725
M04808:132:000000000-CTP75:1:2113:26666:14910,5248229,260
M04808:132:000000000-CTP75:1:2113:17462:15331,5246401,1831
M04808:132:000000000-CTP75:1:2113:18031:15846,5247129,1962
